id,Address,Response_Address,Response_X,Response_Y
118,臺中市西區精誠五街３３號,臺中市西區忠誠里2鄰精誠五街33號,215240.454,2672247.450
119,臺中市西區忠明南路１１２號,臺中市西區公平里18鄰忠明南路112號,215147.214,2671988.804
120,臺中市南區文心南路９０１巷３３號,臺中市南區樹義里26鄰文心南路901巷33號,215464.842,2667243.376
121,臺中市西區民生路１９７號,臺中市西區安龍里5鄰民生路197號,216388.810,2671016.835
122,臺中市豐原區水源路中坑巷３８號,臺中市豐原區南嵩里18鄰水源路中坑巷38號,224593.429,2683271.259
123,臺中市后里區三光路１７號,臺中市后里區墩西里8鄰三光路17號,220565.522,2688764.037
124,臺中市梧棲區八德東路６９號,臺中市梧棲區頂寮里12鄰八德東路69號,202868.689,2684480.776
125,臺中市新社區井南街２１號,臺中市新社區永源里13鄰井南街21號,227960.394,2678503.387
126,臺中市東勢區本街２９２號,臺中市東勢區北興里3鄰本街292號,232490.067,2683640.521
127,臺中市大里區內元路８７巷３４號,臺中市大里區大元里19鄰內元路87巷34號,218372.429,2665941.790
128,臺中市大肚區遊園路一段８７巷２弄１８號,臺中市大肚區瑞井里15鄰遊園路一段87巷2弄18號,206730.690,2672904.669
129,臺中市大肚區永和街１之１８號,臺中市大肚區永和里1鄰永和街1之18號,203816.679,2671508.308
130,臺中市太平區中山路一段２８２巷６１號,臺中市太平區勤益里7鄰中山路一段282巷61號,223059.625,2670813.427
131,臺中市中區光復路１０４號,臺中市中區柳川里20鄰光復路104號,217518.837,2671064.745
132,臺中市中區中華路１段１１４號,臺中市中區中華里24鄰中華路一段114號,217163.068,2671131.322
133,臺中市南區忠孝路１２３巷４弄６之４號,臺中市南區城隍里15鄰忠孝路123巷4弄6之4號,217354.090,2669324.034
134,臺中市南區信義南街１５７號,臺中市南區長榮里25鄰信義南街157號,217080.951,2669320.118
135,臺中市北屯區松竹路一段８８３號,臺中市北屯區軍功里36鄰松竹路一段883號,221021.742,2675205.890
136,臺中市北屯區崇德路二段３１９號,臺中市北屯區松竹里20鄰崇德路二段319號,218064.871,2674767.818
137,臺中市北區英士路９１號,臺中市北區文莊里6鄰英士路91號,217007.864,2671815.227
138,臺中市北區東光東街５９號,臺中市北區建成里28鄰東光東街59號,219486.801,2672064.981
139,臺中市北屯區敦化路一段４５０巷１號,臺中市北屯區后庄里25鄰敦化路一段450巷1號,216283.787,2675898.041
140,臺中市西屯區甘州街５７號,臺中市西屯區何厝里17鄰甘州街57號,215213.784,2673219.697
141,臺中市南屯區永春路１０之１號,臺中市南屯區永定里15鄰永春路10之1號,212879.842,2670738.085
142,臺中市西屯區黎明路三段３２２號,臺中市西屯區西墩里26鄰黎明路三段322號,213333.049,2675204.145
143,臺中市南屯區大業路５６０號,臺中市南屯區三義里20鄰大業路560號,213050.870,2672097.870
144,臺中市西屯區臺灣大道三段３９９號,臺中市西屯區惠來里13鄰臺灣大道三段399號,213553.791,2673543.240
145,臺中市西屯區國安一路１２７號,臺中市西屯區永安里43鄰國安一路127號,210668.364,2676227.335
146,臺中市神岡區大豐北街９５號,臺中市神岡區大社里4鄰大豐北街95號,219491.046,2682955.493
147,臺中市神岡區大社街１１０巷１３號,臺中市神岡區大社里20鄰大社街110巷13號,219725.530,2682996.939
148,臺中市豐原區圓環北路二段１３７號,臺中市豐原區北湳里12鄰圓環北路二段137號,221879.146,2683990.194
149,臺中市神岡區豐工三路１０號,臺中市神岡區神洲里1鄰豐工三路10號,219302.994,2685967.668
150,臺中市梧棲區臨港路四段５８８號,臺中市梧棲區頂寮里9鄰臨港路四段588號,202302.255,2684530.406
151,臺中市梧棲區居仁街６３巷１８之３號,臺中市梧棲區中正里23鄰居仁街63巷18之3號,202854.875,2683542.495
152,臺中市沙鹿區臺灣大道七段４３２巷６６弄４５號,臺中市沙鹿區竹林里15鄰臺灣大道七段432巷66弄45號,206757.543,2680716.260
153,臺中市潭子區興華一路３５７巷２５弄２號,臺中市潭子區潭陽里23鄰興華一路357巷25弄2號,219795.266,2678549.828
154,臺中市大雅區中清路三段１０２３巷７８號,臺中市大雅區文雅里12鄰中清路三段1023巷78號,214118.643,2679421.477
155,臺中市霧峰區四德路３１９巷９８號,臺中市霧峰區南柳里6鄰四德路319巷98號,217901.155,2661569.378
156,臺中市太平區永豐北路６８號,臺中市太平區中政里6鄰永豐北路68號,221065.280,2668975.960
157,臺中市太平區環中東路三段２６５號,臺中市太平區新城里14鄰環中東路三段265號,221363.187,2672228.115
158,臺中市大肚區沙田路二段２巷２１之５號,臺中市大肚區新興里5鄰沙田路二段2巷21之5號,204780.465,2670395.564
159,臺中市龍井區新興路２５巷１弄１８號,臺中市龍井區新東里11鄰新興路25巷1弄18號,208215.333,2675039.259
160,臺中市南區學府路１６８巷５號,臺中市南區新榮里23鄰學府路168巷5號,216893.799,2669410.270
161,臺中市南區大慶街１段８４號,臺中市南區工學里8鄰大慶街一段84號,215356.727,2667693.720
162,臺中市南區五權南路４８３號,臺中市南區永和里29鄰五權南路483號,216442.432,2668217.544
163,臺中市北屯區文心路四段９５５號,臺中市北屯區平田里1鄰文心路四段955號,219031.421,2674031.544
164,臺中市北屯區綏遠路二段４１號,臺中市北屯區平德里7鄰綏遠路二段41號,217607.372,2673907.341
165,臺中市北屯區天津路四段３０９號,臺中市北屯區平昌里2鄰天津路四段309號,218760.622,2673987.210
166,臺中市北屯區東山路一段１４７巷４０弄１１之４４號,臺中市北屯區水景里22鄰東山路一段147巷40弄11之44號,220342.798,2674067.095
167,臺中市北屯區軍福十三路３６之３５號,臺中市北屯區廍子里11鄰軍福十三路36之35號,222856.418,2673974.424
168,臺中市南屯區三和街１２８之１號,臺中市南屯區三厝里1鄰三和街128之1號,212883.782,2671140.913
169,臺中市西屯區福聯街１５巷９號,臺中市西屯區福聯里9鄰福聯街15巷9號,210100.519,2675568.078
170,臺中市西屯區文心路三段２９６號,臺中市西屯區何仁里14鄰文心路三段296號,215265.514,2673930.345
171,臺中市西屯區弘孝路６７之１１號,臺中市西屯區上德里29鄰弘孝路67之11號,213898.163,2673642.563
172,臺中市南屯區大墩六街３３５號,臺中市南屯區田心里10鄰大墩六街335號,213884.628,2670862.725
173,臺中市后里區甲后路三段２００巷３８弄１５號,臺中市后里區眉山里14鄰甲后路三段200巷38弄15號,217328.299,2690253.048
174,臺中市大雅區學府路１０１巷２６弄８號,臺中市大雅區四德里3鄰學府路101巷26弄8號,214442.321,2679194.075
175,臺中市大里區新生路１７４之２號,臺中市大里區中新里17鄰新生路174之2號,218686.867,2666515.353
176,臺中市霧峰區吉峰東路５２８巷６號,臺中市霧峰區錦榮里8鄰吉峰東路528巷6號,222174.179,2661661.748
177,臺中市北屯區三光巷２號,臺中市北屯區北興里2鄰三光巷2號,218923.693,2673243.848
178,臺中市南區五權南路４８３號,臺中市南區永和里29鄰五權南路483號,216442.432,2668217.544
179,臺中市中區民權路１６４號,臺中市中區柳川里1鄰民權路164號,217119.810,2670710.555
180,臺中市東區信義街７９號,臺中市東區振興里10鄰信義街79號,218351.505,2669898.828
181,臺中市南區德富路９７號,臺中市南區樹德里21鄰德富路97號,214882.640,2668360.831
182,臺中市北屯區崇德二路二段１１０號,臺中市北屯區松竹里3鄰崇德二路二段110號,218292.646,2674757.639
183,臺中市北區漢口路四段２０８之４號,臺中市北區賴厝里10鄰漢口路四段208之4號,217520.348,2673541.936
184,臺中市北屯區興安路二段４４９號,臺中市北屯區松強里10鄰興安路二段449號,219003.951,2675410.333
185,臺中市北區梅亭街６４６巷７號,臺中市北區健行里7鄰梅亭街646巷7號,216023.503,2672853.188
186,臺中市北屯區文昌東五街５３號,臺中市北屯區平德里1鄰文昌東五街53號,217947.795,2674053.603
187,臺中市南屯區河南路四段３６０號,臺中市南屯區三義里14鄰河南路四段360號,213097.904,2671963.838
188,臺中市西屯區市政北一路２８號,臺中市西屯區惠來里3鄰市政北一路28號,213954.500,2672542.495
189,臺中市西屯區市政北一路２６５號,臺中市西屯區惠來里48鄰市政北一路265號,213315.758,2672851.251
190,臺中市豐原區圓環北路一段２２６之２號,臺中市豐原區大湳里19鄰圓環北路一段226之2號,221364.804,2683508.058
191,臺中市沙鹿區向上路六段７７２號,臺中市沙鹿區三鹿里10鄰向上路六段772號,206291.570,2677483.285
192,臺中市清水區港新五路２３９號,臺中市清水區槺榔里14鄰港新五路239號,202978.970,2684954.963
193,臺中市梧棲區中央路二段２８２之１號,臺中市梧棲區福德里20鄰中央路二段282之1號,203383.076,2683266.458
194,臺中市潭子區弘智一街１６８號,臺中市潭子區栗林里10鄰弘智一街168號,219761.546,2680008.984
195,臺中市大里區向善街２７號,臺中市大里區仁化里12鄰向善街27號,219740.543,2665787.220
196,臺中市烏日區五光路３５巷３３號,臺中市烏日區五光里11鄰五光路35巷33號,215451.576,2665657.478
197,臺中市太平區振福路９７號,臺中市太平區新福里22鄰振福路97號,219895.176,2671344.725
198,臺中市北屯區軍和街４４９號,臺中市北屯區和平里26鄰軍和街449號,222001.081,2674661.109
199,臺中市北區德化街２９號,臺中市北區錦祥里6鄰德化街29號,218777.719,2672899.308
200,臺中市北屯區敦富路７０６號,臺中市北屯區舊社里1鄰敦富路706號,220311.972,2676536.375
201,臺中市西區建國路２１號,臺中市西區民生里20鄰建國路21號,217164.502,2669876.503
202,臺中市梧棲區居仁街６３巷１８號,臺中市梧棲區中正里23鄰居仁街63巷18號,202873.779,2683534.645
203,臺中市沙鹿區福鹿街５６號,臺中市沙鹿區鹿寮里40鄰福鹿街56號,205817.560,2682137.580
204,臺中市烏日區三榮路一段３４６號,臺中市烏日區三和里7鄰三榮路一段346號,210063.274,2666876.813
205,臺中市西區忠誠街１２９號,臺中市西區公平里1鄰忠誠街129號,215263.394,2671943.081
206,臺中市烏日區高鐵路二段１５０號,臺中市烏日區三和里4鄰高鐵路二段150號,210405.310,2667601.137
207,臺中市大里區現岱路１３７號,臺中市大里區中新里14鄰現岱路137號,218574.269,2666431.281
208,臺中市北區進化北路３６７號,臺中市北區賴村里26鄰進化北路367號,217639.913,2672176.427
209,臺中市北屯區北屯路４３９之１７巷２弄５號,臺中市北屯區舊社里25鄰北屯路439之17巷2弄5號,219544.428,2674940.311
210,臺中市西屯區市政北一路２６５號,臺中市西屯區惠來里48鄰市政北一路265號,213315.758,2672851.251
211,臺中市霧峰區樹仁二街５０號,臺中市霧峰區本堂里33鄰樹仁二街50號,219097.445,2662157.001
212,臺中市中區民族路２０７號,臺中市中區大誠里1鄰民族路207號,217066.109,2670850.824
213,臺中市西屯區福上巷２３９之１號,臺中市西屯區逢福里3鄰福上巷239之1號,214619.655,2674407.742
214,臺中市西屯區大祥街１３７號,臺中市西屯區何成里30鄰大祥街137號,214344.837,2672852.856
215,臺中市霧峰區樹仁二街４２號,臺中市霧峰區本堂里33鄰樹仁二街42號,219105.926,2662169.044
216,臺中市大肚區文昌二街９３巷１號,臺中市大肚區磺溪里3鄰文昌二街93巷1號,203020.804,2672042.318
217,臺中市南屯區精誠路５３０巷２４號,臺中市南屯區大同里16鄰精誠路530巷24號,214870.516,2670837.515
218,臺中市西區中華路１段１－７號,臺中市西區平和里6鄰中華路一段1之7號,216688.037,2670685.828
219,臺中市西區五權八街１４３號,臺中市西區吉龍里30鄰五權八街143號,215512.204,2669921.907
220,臺中市北屯區衛道路４０號,臺中市北屯區北京里12鄰衛道路40號,218671.174,2672999.898
221,臺中市南屯區寶山東一街８號,臺中市南屯區寶山里26鄰寶山東一街8號,211071.587,2671883.750
222,臺中市南屯區龍富路三段５６２號,臺中市南屯區新生里7鄰龍富路三段562號,212020.296,2670218.736
223,臺中市南屯區公益路二段６１５號,臺中市南屯區三和里17鄰公益路二段615號,212842.701,2671769.052
224,臺中市西屯區福瑞街７５巷１１號,臺中市西屯區福瑞里14鄰福瑞街75巷11號,209955.325,2675923.787
225,臺中市大甲區甲后路五段５０１巷１０１弄１５號,臺中市大甲區中山里14鄰甲后路五段501巷101弄15號,212195.739,2693020.879
226,臺中市大里區祥興路５０３號,臺中市大里區祥興里19鄰祥興路503號,217451.649,2668106.237
227,臺中市烏日區學田路２８巷６號,臺中市烏日區三和里14鄰學田路28巷6號,210102.454,2667187.237
228,臺中市太平區長億一街８２號,臺中市太平區永成里2鄰長億一街82號,221510.450,2668393.200
229,臺中市龍井區藝術街５６號,臺中市龍井區東海里23鄰藝術街56號,208736.350,2675914.080
230,臺中市南區南陽街９６號,臺中市南區福順里6鄰南陽街96號,215491.084,2668961.580
231,臺中市北區梅川西路四段１４７號,臺中市北區梅川里4鄰梅川西路四段147號,217344.815,2673783.600
232,臺中市北屯區平興街１６８號,臺中市北屯區平興里23鄰平興街168號,218924.052,2674506.594
233,臺中市西屯區市政北五路８號,臺中市西屯區惠來里45鄰市政北五路8號,214095.706,2672801.558
234,臺中市豐原區忠孝街７９巷２４號,臺中市豐原區豐西里14鄰忠孝街79巷24號,221098.590,2683091.569
235,臺中市大里區現岱路１０５巷１弄２號,臺中市大里區中新里14鄰現岱路105巷1弄2號,218509.776,2666354.657
236,臺中市龍井區新興路２９號,臺中市龍井區新東里6鄰新興路29號,208259.158,2675074.975
237,臺中市中區三民路二段１７巷８號,臺中市中區柳川里2鄰三民路二段17巷8號,217199.815,2670684.785
238,臺中市北區忠太東路８號,臺中市北區健行里23鄰忠太東路8號,216295.541,2672816.088
239,臺中市北屯區遼寧路一段１２６號,臺中市北屯區平興里2鄰遼寧路一段126號,219216.530,2674383.143
240,臺中市北屯區旱溪東路三段３９號,臺中市北屯區水景里1鄰旱溪東路三段39號,220643.821,2674523.288
241,臺中市南屯區春安三街１９８號,臺中市南屯區春安里6鄰春安三街198號,210209.897,2670121.004
242,臺中市南屯區大業路２４１號,臺中市南屯區溝墘里7鄰大業路241號,214329.377,2672060.140
243,臺中市西屯區西屯路二段２６８之８巷１號,臺中市西屯區逢甲里22鄰西屯路二段268之8巷1號,213907.687,2674358.242
244,臺中市西屯區黎明路三段３２０號,臺中市西屯區西墩里26鄰黎明路三段320號,213327.880,2675187.415
245,臺中市大甲區三民路２４２號,臺中市大甲區文武里14鄰三民路242號,211750.261,2693968.151
246,臺中市清水區鰲峰一街１７號,臺中市清水區西社里33鄰鰲峰一街17號,205906.410,2684896.460
247,臺中市太平區環中東路三段７６８號,臺中市太平區新高里16鄰環中東路三段768號,221074.633,2671940.234
248,臺中市北區原子街１６２號,臺中市北區光大里6鄰原子街162號,217189.874,2671566.643
249,臺中市西屯區西安街１３０巷１０號,臺中市西屯區西平里1鄰西安街130巷10號,213796.488,2675114.024
250,臺中市南屯區保安六街１４３號,臺中市南屯區文山里1鄰保安六街143號,210622.462,2671655.282
251,臺中市南屯區忠勇路１２之２３號,臺中市南屯區春社里28鄰忠勇路12之23號,210545.950,2670086.676
252,臺中市西屯區黎明路三段３１６號,臺中市西屯區西墩里26鄰黎明路三段316號,213318.685,2675161.825
